Subject,Condition,Order,Section,Coder,trial,num,Num_Error,Lex_Error,Plural_Error,Type,carrier,target,row,Age,Age_Group
47,Repetition,2,trial2,1,42,1,no,no,no,RP,two,turtles,67,4.240930869,4
47,Repetition,2,trial2,1,42,2,no,no,no,IP,two,geese,68,4.240930869,4
47,Repetition,2,post,1,43,1,NA,no,no,RP,bye-bye,snakes,69,4.240930869,4
47,Repetition,2,post,1,44,1,NA,no,no,IP,bye-bye,geese,70,4.240930869,4
47,Repetition,2,post,1,45,1,NA,no,no,RP,bye-bye,forks,71,4.240930869,4
47,Repetition,2,post,1,46,1,NA,no,yes,IP,bye-bye,men,72,4.240930869,4
47,Repetition,2,post,1,47,1,NA,no,yes,RP,bye-bye,turtles,73,4.240930869,4
47,Repetition,2,post,1,48,1,NA,no,yes,IP,bye-bye,mice,74,4.240930869,4
47,Repetition,2,post,1,49,1,NA,yes,yes,IP,bye-bye,women,75,4.240930869,4
47,Repetition,2,post,1,50,1,NA,no,yes,RP,bye-bye,dogs,76,4.240930869,4
47,Repetition,2,post,1,51,1,NA,no,yes,IP,bye-bye,snowmen,77,4.240930869,4
47,Repetition,2,post,1,52,1,NA,no,yes,IP,bye-bye,leaves,78,4.240930869,4
47,Repetition,2,post,1,53,1,NA,no,yes,IP,bye-bye,teeth,79,4.240930869,4
47,Repetition,2,post,1,54,1,NA,yes,yes,RP,bye-bye,cats,80,4.240930869,4
47,Repetition,2,post,1,55,1,NA,no,yes,IP,bye-bye,feet,81,4.240930869,4
48,Repetition,2,pre,1,1,1,NA,no,no,RP,hi,pigs,1,4.6954141,4
48,Repetition,2,pre,1,2,1,NA,no,no,IP,hi,leaves,2,4.6954141,4
48,Repetition,2,pre,1,3,1,NA,no,no,IP,hi,teeth,3,4.6954141,4
48,Repetition,2,pre,1,4,1,NA,yes,no,RP,hi,dogs,4,4.6954141,4
48,Repetition,2,pre,1,5,1,NA,no,no,IP,hi,feet,5,4.6954141,4
48,Repetition,2,pre,1,6,1,NA,no,NA,IP,hi,snowmen,6,4.6954141,4
48,Repetition,2,pre,1,7,1,NA,no,yes,RP,hi,forks,7,4.6954141,4
48,Repetition,2,pre,1,8,1,NA,no,yes,RP,hi,frogs,8,4.6954141,4
48,Repetition,2,pre,1,9,1,NA,no,yes,IP,hi,geese,9,4.6954141,4
48,Repetition,2,pre,1,10,1,NA,yes,no,IP,hi,women,10,4.6954141,4
48,Repetition,2,pre,1,11,1,NA,no,no,RP,hi,spoons,11,4.6954141,4
48,Repetition,2,pre,1,12,1,NA,no,yes,IP,hi,men,12,4.6954141,4
48,Repetition,2,pre,1,13,1,NA,no,no,RP,hi,turtles,13,4.6954141,4
48,Repetition,2,pre,1,14,1,NA,no,yes,IP,hi,mice,14,4.6954141,4
48,Repetition,2,pre,1,15,1,NA,no,no,RP,hi,snakes,15,4.6954141,4
48,Repetition,2,pre,1,16,1,NA,no,no,RP,hi,cats,16,4.6954141,4
48,Repetition,2,trial1,1,17,1,no,no,no,RS,one,mouse,17,4.6954141,4
48,Repetition,2,trial1,1,17,2,no,no,no,RP,three,snakes,18,4.6954141,4
48,Repetition,2,trial1,1,18,1,no,no,no,IS,one,leaf,19,4.6954141,4
48,Repetition,2,trial1,1,18,2,no,no,no,IP,two,geese,20,4.6954141,4
48,Repetition,2,trial1,1,19,1,no,no,no,RS,one,pig,21,4.6954141,4
48,Repetition,2,trial1,1,19,2,no,no,no,IS,one,man,22,4.6954141,4
48,Repetition,2,trial1,1,20,1,no,no,no,RS,one,dog,23,4.6954141,4
48,Repetition,2,trial1,1,20,2,no,no,no,RP,three,pigs,24,4.6954141,4
48,Repetition,2,trial1,1,21,1,no,no,no,IS,one,goose,25,4.6954141,4
48,Repetition,2,trial1,1,21,2,no,no,yes,IP,three,women,26,4.6954141,4
