"","Subject","Order","Group","Condition","Section","Num_Error","Coder","trial","num","Lex_Error","Plural_Error","Type","Target","row","Age_Y","Age_Group"
"5287","38",1,"A","Reformulation","trial2","NA",3,52,"1","yes","NA","RP","cats",66,3.4,"3"
"5288","38",1,"A","Reformulation","trial2","NA",3,52,"2","no","yes","IP","women",67,3.4,"3"
"5289","38",1,"A","Repetition","trial2","NA",3,53,"1","no","no","RP","snakes",68,3.4,"3"
"5290","38",1,"A","Repetition","trial2","NA",3,53,"2","no","no","IP","feet",69,3.4,"3"
"5291","38",1,"A","Repetition","trial2","NA",3,54,"1","no","no","RP","apples",70,3.4,"3"
"5292","38",1,"A","Repetition","trial2","NA",3,54,"2","no","no","RP","shoes",71,3.4,"3"
"5293","38",1,"A","Reformulation","trial2","NA",3,55,"1","yes","NA","RP","forks",72,3.4,"3"
"5294","38",1,"A","Reformulation","trial2","NA",3,55,"2","yes","NA","IP","men",73,3.4,"3"
"5295","38",1,"A","Repetition","trial2","NA",3,56,"1","no","no","RP","turtles",74,3.4,"3"
"5296","38",1,"A","Repetition","trial2","NA",3,56,"2","no","yes","IP","snowmen",75,3.4,"3"
"5297","38",1,"A","Reformulation","trial2","NA",3,57,"1","no","no","RP","spoons",76,3.4,"3"
"5298","38",1,"A","Reformulation","trial2","NA",3,57,"2","no","yes","IP","geese",77,3.4,"3"
"5299","38",1,"A","NA","post","no",3,58,"1","no","no","RP","snakes",78,3.4,"3"
"5300","38",1,"A","Reformulation","post","no",3,59,"1","no","yes","IP","children",79,3.4,"3"
"5301","38",1,"A","Repetition","post","no",3,60,"1","no","no","IP","feet",80,3.4,"3"
"5302","38",1,"A","NA","post","no",3,61,"1","no","no","RP","cats",81,3.4,"3"
"5303","38",1,"A","Reformulation","post","no",3,62,"1","yes","yes","IP","women",82,3.4,"3"
"5304","38",1,"A","NA","post","no",3,63,"1","no","no","RP","dogs",83,3.4,"3"
"5305","38",1,"A","Repetition","post","no",3,64,"1","no","yes","RP","mice",84,3.4,"3"
"5306","38",1,"A","Repetition","post","no",3,65,"1","no","yes","IP","snowmen",85,3.4,"3"
"5307","38",1,"A","NA","post","no",3,66,"1","no","no","RP","pigs",86,3.4,"3"
"5308","38",1,"A","Reformulation","post","no",3,67,"1","no","yes","IP","geese",87,3.4,"3"
"5309","38",1,"A","Repetition","post","yes",3,68,"1","yes","NA","IP","teeth",88,3.4,"3"
"5310","38",1,"A","NA","post","yes",3,69,"1","no","yes","RP","spoons",89,3.4,"3"
"5311","38",1,"A","Reformulation","post","yes",3,70,"1","yes","NA","IP","men",90,3.4,"3"
"5312","42",2,"B","NA","singular","NA",4,1,"1","no","no","RS","snake",1,3.62,"3"
"5313","42",2,"B","NA","singular","NA",4,2,"1","no","no","RS","car",2,3.62,"3"
"5314","42",2,"B","NA","singular","NA",4,3,"1","no","no","IS","foot",3,3.62,"3"
"5315","42",2,"B","NA","singular","NA",4,4,"1","no","no","IS","woman",4,3.62,"3"
"5316","42",2,"B","NA","singular","NA",4,5,"1","no","no","RS","cat",5,3.62,"3"
"5317","42",2,"B","NA","singular","NA",4,6,"1","no","no","RS","book",6,3.62,"3"
"5318","42",2,"B","NA","singular","NA",4,7,"1","no","no","RS","spoon",7,3.62,"3"
"5319","42",2,"B","NA","singular","NA",4,8,"1","no","no","IS","mouse",8,3.62,"3"
"5320","42",2,"B","NA","singular","NA",4,9,"1","yes","no","RS","man",9,3.62,"3"
"5321","42",2,"B","NA","singular","NA",4,10,"1","no","no","IS","tooth",10,3.62,"3"
"5322","42",2,"B","NA","singular","NA",4,11,"1","no","no","RS","fork",11,3.62,"3"
"5323","42",2,"B","NA","singular","NA",4,12,"1","no","no","RS","pig",12,3.62,"3"
"5324","42",2,"B","NA","singular","NA",4,13,"1","no","no","IS","goose",13,3.62,"3"
"5325","42",2,"B","NA","singular","NA",4,14,"1","no","no","RS","dog",14,3.62,"3"
"5326","42",2,"B","NA","singular","NA",4,15,"1","no","no","RS","turtle",15,3.62,"3"
"5327","42",2,"B","NA","singular","NA",4,16,"1","no","no","RS","shoe",16,3.62,"3"
"5328","42",2,"B","NA","singular","NA",4,17,"1","no","no","RS","frog",17,3.62,"3"
"5329","42",2,"B","NA","singular","NA",4,18,"1","no","no","RS","tree",18,3.62,"3"
"5330","42",2,"B","NA","singular","NA",4,19,"1","no","no","RS","apple",19,3.62,"3"
"5331","42",2,"B","NA","singular","NA",4,20,"1","no","no","IS","child",20,3.62,"3"
"5332","42",2,"B","NA","singular","NA",4,21,"1","no","no","IS","snowman",21,3.62,"3"
"5333","42",2,"B","NA","pre","no",4,22,"1","no","no","RP","spoons",22,3.62,"3"
"5334","42",2,"B","Repetition","pre","no",4,23,"1","no","yes","IP","geese",23,3.62,"3"
"5335","42",2,"B","NA","pre","no",4,24,"1","no","no","RP","frogs",24,3.62,"3"
"5336","42",2,"B","Reformulation","pre","yes",4,25,"1","no","yes","IP","teeth",25,3.62,"3"
"5337","42",2,"B","NA","pre","yes",4,26,"1","no","yes","RP","turtles",26,3.62,"3"
"5338","42",2,"B","NA","pre","no",4,27,"1","no","no","RP","pigs",27,3.62,"3"
"5339","42",2,"B","Repetition","pre","no",4,28,"1","no","yes","IP","women",28,3.62,"3"
"5340","42",2,"B","NA","pre","yes",4,29,"1","no","no","RP","dogs",29,3.62,"3"
"5341","42",2,"B","NA","pre","yes",4,30,"1","no","no","RP","snakes",30,3.62,"3"
"5342","42",2,"B","NA","pre","yes",4,31,"1","no","no","RP","forks",31,3.62,"3"
"5343","42",2,"B","Reformulation","pre","yes",4,32,"1","no","yes","IP","mice",32,3.62,"3"
"5344","42",2,"B","Reformulation","pre","yes",4,33,"1","no","yes","IP","snowmen",33,3.62,"3"
"5345","42",2,"B","Reformulation","pre","yes",4,34,"1","no","no","IP","feet",34,3.62,"3"
"5346","42",2,"B","Repetition","pre","yes",4,35,"1","no","yes","IP","men",35,3.62,"3"
"5347","42",2,"B","NA","pre","yes",4,36,"1","no","no","RP","cats",36,3.62,"3"
"5348","42",2,"B","Repetition","pre","yes",4,37,"1","yes","NA","IP","children",37,3.62,"3"
"5349","42",2,"B","Reformulation","trial1","NA",4,38,"1","no","no","RP","dogs",38,3.62,"3"
"5350","42",2,"B","Reformulation","trial1","NA",4,38,"2","no","yes","IP","mice",39,3.62,"3"
"5351","42",2,"B","Reformulation","trial1","NA",4,39,"1","no","yes","RP","cats",40,3.62,"3"
"5352","42",2,"B","Reformulation","trial1","NA",4,39,"2","no","no","IP","feet",41,3.62,"3"
"5353","42",2,"B","Repetition","trial1","NA",4,40,"1","no","no","RP","spoons",42,3.62,"3"
"5354","42",2,"B","Repetition","trial1","NA",4,40,"2","no","no","IP","women",43,3.62,"3"
"5355","42",2,"B","Repetition","trial1","NA",4,41,"1","no","no","RP","cars",44,3.62,"3"
"5356","42",2,"B","Repetition","trial1","NA",4,41,"2","no","no","RP","books",45,3.62,"3"
"5357","42",2,"B","Reformulation","trial1","NA",4,42,"1","no","no","RP","turtles",46,3.62,"3"
"5358","42",2,"B","Reformulation","trial1","NA",4,42,"2","no","yes","IP","snowmen",47,3.62,"3"
"5359","42",2,"B","Repetition","trial1","NA",4,43,"1","no","no","RP","forks",48,3.62,"3"
"5360","42",2,"B","Repetition","trial1","NA",4,43,"2","no","yes","IP","men",49,3.62,"3"
"5361","42",2,"B","Repetition","trial1","NA",4,44,"1","no","yes","RP","pigs",50,3.62,"3"
"5362","42",2,"B","Repetition","trial1","NA",4,44,"2","no","no","IP","geese",51,3.62,"3"
"5363","42",2,"B","Reformulation","trial1","NA",4,45,"1","no","yes","RP","shoes",52,3.62,"3"
"5364","42",2,"B","Reformulation","trial1","NA",4,45,"2","no","yes","RP","trees",53,3.62,"3"
"5365","42",2,"B","Reformulation","trial1","NA",4,46,"1","no","no","RP","frogs",54,3.62,"3"
"5366","42",2,"B","Reformulation","trial1","NA",4,46,"2","no","yes","IP","teeth",55,3.62,"3"
"5367","42",2,"B","Repetition","trial1","NA",4,47,"1","no","yes","RP","snakes",56,3.62,"3"
"5368","42",2,"B","Repetition","trial1","NA",4,47,"2","no","no","IP","children",57,3.62,"3"
"5369","42",2,"B","Reformulation","trial2","NA",4,48,"1","no","yes","RP","cats",58,3.62,"3"
"5370","42",2,"B","Reformulation","trial2","NA",4,48,"2","no","yes","IP","teeth",59,3.62,"3"
"5371","42",2,"B","Reformulation","trial2","NA",4,49,"1","no","no","RP","frogs",60,3.62,"3"
"5372","42",2,"B","Reformulation","trial2","NA",4,49,"2","no","yes","IP","mice",61,3.62,"3"
"5373","42",2,"B","Repetition","trial2","NA",4,50,"1","no","no","RP","books",62,3.62,"3"
"5374","42",2,"B","Repetition","trial2","NA",4,50,"2","no","yes","RP","shoes",63,3.62,"3"
"5375","42",2,"B","Reformulation","trial2","NA",4,51,"1","no","no","RP","snakes",64,3.62,"3"
"5376","42",2,"B","Reformulation","trial2","NA",4,51,"2","no","yes","IP","snowmen",65,3.62,"3"
"5377","42",2,"B","Repetition","trial2","NA",4,52,"1","no","no","RP","pigs",66,3.62,"3"
"5378","42",2,"B","Repetition","trial2","NA",4,52,"2","no","no","IP","feet",67,3.62,"3"
"5379","42",2,"B","Reformulation","trial2","NA",4,53,"1","no","yes","RP","forks",68,3.62,"3"
"5380","42",2,"B","Reformulation","trial2","NA",4,53,"2","no","yes","IP","children",69,3.62,"3"
"5381","42",2,"B","Reformulation","trial2","NA",4,54,"1","no","yes","RP","apples",70,3.62,"3"
"5382","42",2,"B","Reformulation","trial2","NA",4,54,"2","no","no","RP","cars",71,3.62,"3"
"5383","42",2,"B","Repetition","trial2","NA",4,55,"1","no","no","RP","turtles",72,3.62,"3"
"5384","42",2,"B","Repetition","trial2","NA",4,55,"2","no","no","IP","geese",73,3.62,"3"
"5385","42",2,"B","Repetition","trial2","NA",4,56,"1","no","yes","RP","spoons",74,3.62,"3"
"5386","42",2,"B","Repetition","trial2","NA",4,56,"2","no","yes","IP","men",75,3.62,"3"
"5387","42",2,"B","Repetition","trial2","NA",4,57,"1","no","yes","RP","dogs",76,3.62,"3"
"5388","42",2,"B","Repetition","trial2","NA",4,57,"2","no","yes","IP","women",77,3.62,"3"
"5389","42",2,"B","NA","post","no",4,58,"1","no","yes","RP","snakes",78,3.62,"3"
"5390","42",2,"B","NA","post","no",4,59,"1","no","no","RP","dogs",79,3.62,"3"
"5391","42",2,"B","Repetition","post","yes",4,60,"1","no","yes","IP","women",80,3.62,"3"
"5392","42",2,"B","Reformulation","post","yes",4,61,"1","no","no","IP","feet",81,3.62,"3"
"5393","42",2,"B","NA","post","yes",4,62,"1","no","yes","RP","pigs",82,3.62,"3"
"5394","42",2,"B","Repetition","post","yes",4,63,"1","no","yes","RP","men",83,3.62,"3"
"5395","42",2,"B","Reformulation","post","yes",4,64,"1","no","yes","IP","mice",84,3.62,"3"
"5396","42",2,"B","Repetition","post","yes",4,65,"1","no","no","IP","geese",85,3.62,"3"
"5397","42",2,"B","NA","post","yes",4,66,"1","no","yes","RP","spoons",86,3.62,"3"
"5398","42",2,"B","Reformulation","post","yes",4,67,"1","no","no","IP","teeth",87,3.62,"3"
"5399","42",2,"B","Reformulation","post","yes",4,68,"1","no","yes","IP","snowmen",88,3.62,"3"
"5400","42",2,"B","NA","post","yes",4,69,"1","no","yes","RP","cats",89,3.62,"3"
"5401","42",2,"B","Repetition","post","yes",4,70,"1","no","yes","IP","children",90,3.62,"3"
"5402","43",1,"A","NA","singular","NA",4,1,"1","no","no","RS","turtle",1,3.68,"3"
"5403","43",1,"A","NA","singular","NA",4,2,"1","no","no","IS","mouse",2,3.68,"3"
"5404","43",1,"A","NA","singular","NA",4,3,"1","no","no","RS","pig",3,3.68,"3"
"5405","43",1,"A","NA","singular","NA",4,4,"1","no","no","IS","foot",4,3.68,"3"
"5406","43",1,"A","NA","singular","NA",4,5,"1","no","no","RS","car",5,3.68,"3"
"5407","43",1,"A","NA","singular","NA",4,6,"1","no","no","RS","frog",6,3.68,"3"
"5408","43",1,"A","NA","singular","NA",4,7,"1","no","no","RS","shoe",7,3.68,"3"
"5409","43",1,"A","NA","singular","NA",4,8,"1","no","no","RS","dog",8,3.68,"3"
"5410","43",1,"A","NA","singular","NA",4,9,"1","no","no","IS","tooth",9,3.68,"3"
"5411","43",1,"A","NA","singular","NA",4,10,"1","no","no","IS","child",10,3.68,"3"
"5412","43",1,"A","NA","singular","NA",4,11,"1","no","no","RS","spoon",11,3.68,"3"
"5413","43",1,"A","NA","singular","NA",4,12,"1","no","no","IS","snowman",12,3.68,"3"
"5414","43",1,"A","NA","singular","NA",4,13,"1","no","no","RS","apple",13,3.68,"3"
"5415","43",1,"A","NA","singular","NA",4,14,"1","no","no","IS","woman",14,3.68,"3"
"5416","43",1,"A","NA","singular","NA",4,15,"1","no","no","IS","goose",15,3.68,"3"
"5417","43",1,"A","NA","singular","NA",4,16,"1","no","no","RS","tree",16,3.68,"3"
"5418","43",1,"A","NA","singular","NA",4,17,"1","no","no","IS","man",17,3.68,"3"
"5419","43",1,"A","NA","singular","NA",4,18,"1","no","no","RS","snake",18,3.68,"3"
"5420","43",1,"A","NA","singular","NA",4,19,"1","no","no","RS","book",19,3.68,"3"
"5421","43",1,"A","NA","singular","NA",4,20,"1","no","no","RS","fork",20,3.68,"3"
"5422","43",1,"A","NA","singular","NA",4,21,"1","no","no","RS","cat",21,3.68,"3"
"5423","43",1,"A","NA","pre","no",4,22,"1","no","yes","RP","frogs",22,3.68,"3"
"5424","43",1,"A","Repetition","pre","no",4,23,"1","no","no","IP","feet",23,3.68,"3"
"5425","43",1,"A","NA","pre","no",4,24,"1","no","no","RP","cats",24,3.68,"3"
"5426","43",1,"A","Repetition","pre","no",4,25,"1","no","yes","IP","mice",25,3.68,"3"
"5427","43",1,"A","Reformulation","pre","no",4,26,"1","no","yes","IP","women",26,3.68,"3"
"5428","43",1,"A","Reformulation","pre","no",4,27,"1","no","yes","IP","men",27,3.68,"3"
"5429","43",1,"A","NA","pre","no",4,28,"1","no","yes","RP","dogs",28,3.68,"3"
"5430","43",1,"A","Reformulation","pre","no",4,29,"1","no","yes","IP","children",29,3.68,"3"
"5431","43",1,"A","Repetition","pre","no",4,30,"1","no","yes","IP","snowmen",30,3.68,"3"
"5432","43",1,"A","NA","pre","no",4,31,"1","no","yes","RP","snakes",31,3.68,"3"
"5433","43",1,"A","NA","pre","no",4,32,"1","no","yes","RP","pigs",32,3.68,"3"
"5434","43",1,"A","NA","pre","no",4,33,"1","no","yes","RP","forks",33,3.68,"3"
"5435","43",1,"A","NA","pre","no",4,34,"1","no","no","RP","turtles",34,3.68,"3"
"5436","43",1,"A","NA","pre","no",4,35,"1","no","no","RP","spoons",35,3.68,"3"
"5437","43",1,"A","Reformulation","pre","no",4,36,"1","no","yes","IP","geese",36,3.68,"3"
"5438","43",1,"A","Repetition","pre","no",4,37,"1","no","yes","IP","teeth",37,3.68,"3"
"5439","43",1,"A","Repetition","trial1","NA",4,38,"1","no","yes","RP","cats",38,3.68,"3"
"5440","43",1,"A","Repetition","trial1","NA",4,38,"2","no","no","IP","feet",39,3.68,"3"
"5441","43",1,"A","Repetition","trial1","NA",4,39,"1","no","yes","RP","spoons",40,3.68,"3"
"5442","43",1,"A","Repetition","trial1","NA",4,39,"2","no","yes","IP","mice",41,3.68,"3"
"5443","43",1,"A","Reformulation","trial1","NA",4,40,"1","no","yes","RP","apples",42,3.68,"3"
"5444","43",1,"A","Reformulation","trial1","NA",4,40,"2","no","yes","RP","cars",43,3.68,"3"
"5445","43",1,"A","Reformulation","trial1","NA",4,41,"1","no","yes","RP","pigs",44,3.68,"3"
"5446","43",1,"A","Reformulation","trial1","NA",4,41,"2","no","yes","IP","children",45,3.68,"3"
"5447","43",1,"A","Reformulation","trial1","NA",4,42,"1","no","yes","RP","snakes",46,3.68,"3"
"5448","43",1,"A","Reformulation","trial1","NA",4,42,"2","yes","no","IP","men",47,3.68,"3"
"5449","43",1,"A","Repetition","trial1","NA",4,43,"1","no","yes","RP","turtles",48,3.68,"3"
"5450","43",1,"A","Repetition","trial1","NA",4,43,"2","no","yes","IP","snowmen",49,3.68,"3"
"5451","43",1,"A","Repetition","trial1","NA",4,44,"1","no","no","RP","trees",50,3.68,"3"
"5452","43",1,"A","Repetition","trial1","NA",4,44,"2","no","no","RP","books",51,3.68,"3"
"5453","43",1,"A","Reformulation","trial1","NA",4,45,"1","no","no","RP","frogs",52,3.68,"3"
"5454","43",1,"A","Reformulation","trial1","NA",4,45,"2","yes","NA","IP","women",53,3.68,"3"
"5455","43",1,"A","Repetition","trial1","NA",4,46,"1","no","no","RP","forks",54,3.68,"3"
"5456","43",1,"A","Repetition","trial1","NA",4,46,"2","no","no","IP","teeth",55,3.68,"3"
"5457","43",1,"A","Reformulation","trial1","NA",4,47,"1","no","yes","RP","dogs",56,3.68,"3"
"5458","43",1,"A","Reformulation","trial1","NA",4,47,"2","no","yes","IP","geese",57,3.68,"3"
"5459","43",1,"A","Reformulation","trial2","NA",4,48,"1","no","yes","RP","dogs",58,3.68,"3"
"5460","43",1,"A","Reformulation","trial2","NA",4,48,"2","no","yes","IP","children",59,3.68,"3"
"5461","43",1,"A","Repetition","trial2","NA",4,49,"1","no","yes","RP","pigs",60,3.68,"3"
"5462","43",1,"A","Repetition","trial2","NA",4,49,"2","no","yes","IP","teeth",61,3.68,"3"
"5463","43",1,"A","Repetition","trial2","NA",4,50,"1","no","yes","RP","frogs",62,3.68,"3"
"5464","43",1,"A","Repetition","trial2","NA",4,50,"2","no","yes","IP","mice",63,3.68,"3"
"5465","43",1,"A","Reformulation","trial2","NA",4,51,"1","no","no","RP","books",64,3.68,"3"
"5466","43",1,"A","Reformulation","trial2","NA",4,51,"2","no","yes","RP","cars",65,3.68,"3"
"5467","43",1,"A","Reformulation","trial2","NA",4,52,"1","no","yes","RP","cats",66,3.68,"3"
"5468","43",1,"A","Reformulation","trial2","NA",4,52,"2","yes","NA","IP","women",67,3.68,"3"
"5469","43",1,"A","Repetition","trial2","NA",4,53,"1","no","yes","RP","snakes",68,3.68,"3"
"5470","43",1,"A","Repetition","trial2","NA",4,53,"2","no","no","IP","feet",69,3.68,"3"
"5471","43",1,"A","Repetition","trial2","NA",4,54,"1","no","yes","RP","apples",70,3.68,"3"
"5472","43",1,"A","Repetition","trial2","NA",4,54,"2","no","no","RP","shoes",71,3.68,"3"
"5473","43",1,"A","Reformulation","trial2","NA",4,55,"1","no","yes","RP","forks",72,3.68,"3"
"5474","43",1,"A","Reformulation","trial2","NA",4,55,"2","no","yes","IP","men",73,3.68,"3"
"5475","43",1,"A","Repetition","trial2","NA",4,56,"1","no","yes","RP","turtles",74,3.68,"3"
"5476","43",1,"A","Repetition","trial2","NA",4,56,"2","no","yes","IP","snowmen",75,3.68,"3"
"5477","43",1,"A","Reformulation","trial2","NA",4,57,"1","no","yes","RP","spoons",76,3.68,"3"
"5478","43",1,"A","Reformulation","trial2","NA",4,57,"2","yes","NA","IP","geese",77,3.68,"3"
"5479","43",1,"A","NA","post","no",4,58,"1","no","yes","RP","snakes",78,3.68,"3"
"5480","43",1,"A","Reformulation","post","no",4,59,"1","no","yes","IP","children",79,3.68,"3"
"5481","43",1,"A","Repetition","post","no",4,60,"1","no","no","IP","feet",80,3.68,"3"
"5482","43",1,"A","NA","post","no",4,61,"1","no","yes","RP","cats",81,3.68,"3"
"5483","43",1,"A","Reformulation","post","yes",4,62,"1","yes","NA","IP","women",82,3.68,"3"
"5484","43",1,"A","NA","post","no",4,63,"1","no","yes","RP","dogs",83,3.68,"3"
"5485","43",1,"A","Repetition","post","no",4,64,"1","no","yes","RP","mice",84,3.68,"3"
"5486","43",1,"A","Repetition","post","no",4,65,"1","no","yes","IP","snowmen",85,3.68,"3"
"5487","43",1,"A","NA","post","no",4,66,"1","no","yes","RP","pigs",86,3.68,"3"
"5488","43",1,"A","Reformulation","post","no",4,67,"1","yes","NA","IP","geese",87,3.68,"3"
"5489","43",1,"A","Repetition","post","no",4,68,"1","no","yes","IP","teeth",88,3.68,"3"
"5490","43",1,"A","NA","post","no",4,69,"1","no","yes","RP","spoons",89,3.68,"3"
"5491","43",1,"A","Reformulation","post","no",4,70,"1","no","yes","IP","men",90,3.68,"3"
"5492","44",1,"B","NA","singular","NA",4,1,"1","no","no","RS","turtle",1,3.29,"3"
"5493","44",1,"B","NA","singular","NA",4,2,"1","no","no","IS","mouse",2,3.29,"3"
"5494","44",1,"B","NA","singular","NA",4,3,"1","no","no","RS","pig",3,3.29,"3"
"5495","44",1,"B","NA","singular","NA",4,4,"1","no","no","IS","foot",4,3.29,"3"
"5496","44",1,"B","NA","singular","NA",4,5,"1","no","no","RS","car",5,3.29,"3"
"5497","44",1,"B","NA","singular","NA",4,6,"1","no","no","RS","frog",6,3.29,"3"
"5498","44",1,"B","NA","singular","NA",4,7,"1","no","no","RS","shoe",7,3.29,"3"
"5499","44",1,"B","NA","singular","NA",4,8,"1","no","no","RS","dog",8,3.29,"3"
"5500","44",1,"B","NA","singular","NA",4,9,"1","no","no","IS","tooth",9,3.29,"3"
"5501","44",1,"B","NA","singular","NA",4,10,"1","no","no","IS","child",10,3.29,"3"
"5502","44",1,"B","NA","singular","NA",4,11,"1","no","no","RS","spoon",11,3.29,"3"
"5503","44",1,"B","NA","singular","NA",4,12,"1","no","no","IS","snowman",12,3.29,"3"
"5504","44",1,"B","NA","singular","NA",4,13,"1","no","no","RS","apple",13,3.29,"3"
"5505","44",1,"B","NA","singular","NA",4,14,"1","no","no","IS","woman",14,3.29,"3"
"5506","44",1,"B","NA","singular","NA",4,15,"1","no","yes","IS","goose",15,3.29,"3"
"5507","44",1,"B","NA","singular","NA",4,16,"1","no","no","RS","tree",16,3.29,"3"
"5508","44",1,"B","NA","singular","NA",4,17,"1","yes","no","IS","man",17,3.29,"3"
"5509","44",1,"B","NA","singular","NA",4,18,"1","no","no","RS","snake",18,3.29,"3"
"5510","44",1,"B","NA","singular","NA",4,19,"1","no","no","RS","book",19,3.29,"3"
"5511","44",1,"B","NA","singular","NA",4,20,"1","no","no","RS","fork",20,3.29,"3"
"5512","44",1,"B","NA","singular","NA",4,21,"1","no","no","RS","cat",21,3.29,"3"
"5513","44",1,"B","NA","pre","no",4,22,"1","no","yes","RP","frogs",22,3.29,"3"
"5514","44",1,"B","Reformulation","pre","no",4,23,"1","no","yes","IP","feet",23,3.29,"3"
"5515","44",1,"B","NA","pre","no",4,24,"1","no","no","RP","cats",24,3.29,"3"
"5516","44",1,"B","Reformulation","pre","no",4,25,"1","no","yes","IP","mice",25,3.29,"3"
"5517","44",1,"B","Repetition","pre","no",4,26,"1","no","yes","IP","women",26,3.29,"3"
"5518","44",1,"B","Repetition","pre","no",4,27,"1","yes","yes","IP","men",27,3.29,"3"
"5519","44",1,"B","NA","pre","no",4,28,"1","yes","no","RP","dogs",28,3.29,"3"
"5520","44",1,"B","Repetition","pre","no",4,29,"1","no","yes","IP","children",29,3.29,"3"
"5521","44",1,"B","Reformulation","pre","no",4,30,"1","no","yes","IP","snowmen",30,3.29,"3"
"5522","44",1,"B","NA","pre","no",4,31,"1","no","no","RP","snakes",31,3.29,"3"
"5523","44",1,"B","NA","pre","no",4,32,"1","no","no","RP","pigs",32,3.29,"3"
"5524","44",1,"B","NA","pre","no",4,33,"1","no","no","RP","forks",33,3.29,"3"
"5525","44",1,"B","NA","pre","no",4,34,"1","no","no","RP","turtles",34,3.29,"3"
"5526","44",1,"B","NA","pre","no",4,35,"1","no","no","RP","spoons",35,3.29,"3"
"5527","44",1,"B","Repetition","pre","no",4,36,"1","no","yes","IP","geese",36,3.29,"3"
"5528","44",1,"B","Reformulation","pre","no",4,37,"1","no","yes","IP","teeth",37,3.29,"3"
"5529","44",1,"B","Reformulation","trial1","NA",4,38,"1","no","yes","RP","cats",38,3.29,"3"
"5530","44",1,"B","Reformulation","trial1","NA",4,38,"2","no","yes","IP","feet",39,3.29,"3"
"5531","44",1,"B","Reformulation","trial1","NA",4,39,"1","no","yes","RP","spoons",40,3.29,"3"
"5532","44",1,"B","Reformulation","trial1","NA",4,39,"2","no","yes","IP","mice",41,3.29,"3"
"5533","44",1,"B","Repetition","trial1","NA",4,40,"1","no","yes","RP","apples",42,3.29,"3"
"5534","44",1,"B","Repetition","trial1","NA",4,40,"2","no","yes","RP","cars",43,3.29,"3"
"5535","44",1,"B","Repetition","trial1","NA",4,41,"1","no","yes","RP","pigs",44,3.29,"3"
"5536","44",1,"B","Repetition","trial1","NA",4,41,"2","no","yes","IP","children",45,3.29,"3"
"5537","44",1,"B","Repetition","trial1","NA",4,42,"1","yes","yes","RP","snakes",46,3.29,"3"
"5538","44",1,"B","Repetition","trial1","NA",4,42,"2","no","no","IP","men",47,3.29,"3"
"5539","44",1,"B","Reformulation","trial1","NA",4,43,"1","no","yes","RP","turtles",48,3.29,"3"
"5540","44",1,"B","Reformulation","trial1","NA",4,43,"2","no","yes","IP","snowmen",49,3.29,"3"
"5541","44",1,"B","Reformulation","trial1","NA",4,44,"1","no","yes","RP","trees",50,3.29,"3"
"5542","44",1,"B","Reformulation","trial1","NA",4,44,"2","no","yes","RP","books",51,3.29,"3"
"5543","44",1,"B","Repetition","trial1","NA",4,45,"1","no","yes","RP","frogs",52,3.29,"3"
"5544","44",1,"B","Repetition","trial1","NA",4,45,"2","no","yes","IP","women",53,3.29,"3"
"5545","44",1,"B","Reformulation","trial1","NA",4,46,"1","no","yes","RP","forks",54,3.29,"3"
"5546","44",1,"B","Reformulation","trial1","NA",4,46,"2","no","yes","IP","teeth",55,3.29,"3"
"5547","44",1,"B","Repetition","trial1","NA",4,47,"1","yes","yes","RP","dogs",56,3.29,"3"
"5548","44",1,"B","Repetition","trial1","NA",4,47,"2","no","yes","IP","geese",57,3.29,"3"
"5549","44",1,"B","Repetition","trial2","NA",4,48,"1","no","yes","RP","dogs",58,3.29,"3"
"5550","44",1,"B","Repetition","trial2","NA",4,48,"2","no","yes","IP","children",59,3.29,"3"
"5551","44",1,"B","Reformulation","trial2","NA",4,49,"1","no","yes","RP","pigs",60,3.29,"3"
"5552","44",1,"B","Reformulation","trial2","NA",4,49,"2","no","yes","IP","teeth",61,3.29,"3"
"5553","44",1,"B","Reformulation","trial2","NA",4,50,"1","no","yes","RP","frogs",62,3.29,"3"
"5554","44",1,"B","Reformulation","trial2","NA",4,50,"2","no","yes","IP","mice",63,3.29,"3"
"5555","44",1,"B","Repetition","trial2","NA",4,51,"1","no","yes","RP","books",64,3.29,"3"
"5556","44",1,"B","Repetition","trial2","NA",4,51,"2","no","yes","RP","cars",65,3.29,"3"
"5557","44",1,"B","Repetition","trial2","NA",4,52,"1","no","yes","RP","cats",66,3.29,"3"
"5558","44",1,"B","Repetition","trial2","NA",4,52,"2","no","yes","IP","women",67,3.29,"3"
"5559","44",1,"B","Reformulation","trial2","NA",4,53,"1","no","yes","RP","snakes",68,3.29,"3"
"5560","44",1,"B","Reformulation","trial2","NA",4,53,"2","no","yes","IP","feet",69,3.29,"3"
"5561","44",1,"B","Reformulation","trial2","NA",4,54,"1","no","yes","RP","apples",70,3.29,"3"
"5562","44",1,"B","Reformulation","trial2","NA",4,54,"2","no","yes","RP","shoes",71,3.29,"3"
"5563","44",1,"B","Repetition","trial2","NA",4,55,"1","no","yes","RP","forks",72,3.29,"3"
"5564","44",1,"B","Repetition","trial2","NA",4,55,"2","no","yes","IP","men",73,3.29,"3"
"5565","44",1,"B","Reformulation","trial2","NA",4,56,"1","no","yes","RP","turtles",74,3.29,"3"
"5566","44",1,"B","Reformulation","trial2","NA",4,56,"2","no","yes","IP","snowmen",75,3.29,"3"
